,initial-vals,decisions,info-levels,received-count,failed-count,key,is-correct-answer,reason
267,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
268,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[1, 1, 1]",True,-
269,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",17,13,"[3, 3, 3]",True,-
270,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",13,17,"[2, 2, 2]",False,Agreement
271,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
272,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[1, 1, 1]",True,-
273,"[0, 1, 1]","[0, 0, 0]","[3, 3, 2]",18,12,"[4, 4, 4]",True,-
274,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[5, 5, 5]",True,-
275,"[0, 0, 0]","[0, 0, 0]","[1, 1, 2]",13,17,"[1, 1, 1]",True,-
276,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",16,14,"[3, 3, 3]",True,-
277,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",13,17,"[1, 1, 1]",True,-
278,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",12,18,"[2, 2, 2]",True,-
279,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
280,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
281,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",13,17,"[4, 4, 4]",True,-
282,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",13,17,"[4, 4, 4]",True,-
283,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[5, 5, 5]",True,-
284,"[1, 0, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[1, 1, 1]",True,-
285,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
286,"[0, 0, 0]","[0, 0, 0]","[2, 1, 1]",14,16,"[4, 4, 4]",True,-
287,"[0, 1, 1]","[0, 0, 0]","[2, 1, 1]",15,15,"[3, 3, 3]",True,-
288,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
289,"[0, 1, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[2, 2, 2]",True,-
290,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",20,10,"[4, 4, 4]",True,-
291,"[1, 0, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[4, 4, 4]",True,-
292,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[4, 4, 4]",True,-
293,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[3, 3, 3]",True,-
294,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",10,20,"[1, 1, 1]",True,-
295,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",17,13,"[3, 3, 3]",True,-
296,"[0, 0, 1]","[0, 0, 0]","[2, 3, 3]",16,14,"[2, 2, 2]",True,-
297,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[4, 4, 4]",True,-
298,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
299,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
300,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
301,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",11,19,"[1, 1, 1]",True,-
302,"[0, 1, 0]","[0, 0, 0]","[1, 1, 2]",12,18,"[2, 2, 2]",True,-
303,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[1, 1, 1]",True,-
304,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
305,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[4, 4, 4]",True,-
306,"[1, 0, 0]","[0, 0, 0]","[2, 2, 1]",13,17,"[5, 5, 5]",True,-
307,"[1, 1, 0]","[0, 0, 0]","[2, 3, 3]",20,10,"[3, 3, 3]",True,-
308,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
309,"[1, 0, 1]","[0, 0, 0]","[2, 2, 1]",15,15,"[3, 3, 3]",True,-
310,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
311,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",19,11,"[3, 3, 3]",True,-
312,"[1, 1, 0]","[0, 0, 0]","[1, 1, 1]",13,17,"[1, 1, 1]",True,-
313,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[1, 1, 1]",True,-
314,"[1, 1, 1]","[1, 1, 0]","[3, 3, 2]",19,11,"[3, 3, 3]",False,Agreement
315,"[1, 1, 0]","[0, 0, 0]","[1, 1, 2]",10,20,"[5, 5, 5]",True,-
316,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",13,17,"[3, 3, 3]",True,-
317,"[0, 0, 0]","[0, 0, 0]","[3, 3, 3]",18,12,"[4, 4, 4]",True,-
318,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",13,17,"[4, 4, 4]",True,-
319,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[4, 4, 4]",True,-
320,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",9,21,"[5, 5, 5]",True,-
321,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
322,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
323,"[0, 0, 0]","[0, 0, 0]","[2, 3, 3]",18,12,"[4, 4, 4]",True,-
324,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
325,"[1, 1, 1]","[1, 1, 1]","[1, 1, 1]",11,19,"[1, 1, 1]",True,-
326,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",20,10,"[4, 4, 4]",True,-
327,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[2, 2, 2]",True,-
328,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",16,14,"[2, 2, 2]",True,-
329,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[5, 5, 5]",True,-
330,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
331,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
332,"[0, 1, 0]","[0, 0, 0]","[2, 2, 1]",12,18,"[1, 1, 1]",True,-
333,"[1, 0, 1]","[0, 0, 0]","[3, 2, 2]",16,14,"[1, 1, 1]",True,-
334,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
335,"[1, 0, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[2, 2, 2]",True,-
336,"[0, 1, 1]","[0, 0, 0]","[3, 3, 3]",17,13,"[1, 1, 1]",True,-
337,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
338,"[1, 1, 1]","[0, 0, 0]","[2, 3, 2]",14,16,"[4, 4, 4]",True,-
339,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[3, 3, 3]",True,-
340,"[0, 1, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[3, 3, 3]",True,-
341,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
342,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[2, 2, 2]",True,-
343,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",17,13,"[2, 2, 2]",True,-
344,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",11,19,"[3, 3, 3]",True,-
345,"[0, 1, 0]","[0, 0, 0]","[2, 1, 1]",12,18,"[5, 5, 5]",True,-
346,"[0, 0, 0]","[0, 0, 0]","[3, 3, 3]",19,11,"[5, 5, 5]",True,-
347,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",14,16,"[3, 3, 3]",True,-
348,"[0, 0, 1]","[0, 0, 0]","[2, 3, 3]",16,14,"[2, 2, 2]",True,-
349,"[0, 0, 1]","[0, 0, 0]","[1, 1, 1]",20,10,"[4, 4, 4]",True,-
350,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",14,16,"[4, 4, 4]",True,-
351,"[0, 1, 0]","[0, 0, 0]","[1, 2, 1]",12,18,"[2, 2, 2]",True,-
352,"[0, 0, 1]","[0, 0, 0]","[3, 2, 3]",14,16,"[3, 3, 3]",True,-
353,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",11,19,"[5, 5, 5]",True,-
354,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
355,"[0, 0, 0]","[0, 0, 0]","[1, 2, 2]",17,13,"[4, 4, 4]",True,-
356,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",10,20,"[5, 5, 5]",True,-
357,"[1, 0, 1]","[0, 0, 0]","[2, 1, 1]",12,18,"[3, 3, 3]",True,-
358,"[0, 0, 0]","[0, 0, 0]","[3, 2, 2]",18,12,"[4, 4, 4]",True,-
359,"[0, 1, 0]","[0, 0, 0]","[3, 2, 3]",17,13,"[5, 5, 5]",True,-
360,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",15,15,"[3, 3, 3]",True,-
361,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
362,"[0, 1, 0]","[0, 0, 0]","[1, 1, 2]",14,16,"[4, 4, 4]",True,-
363,"[0, 1, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[1, 1, 1]",True,-
364,"[0, 1, 0]","[0, 0, 0]","[3, 3, 2]",16,14,"[5, 5, 5]",True,-
365,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",19,11,"[2, 2, 2]",True,-
366,"[1, 1, 1]","[0, 0, 0]","[2, 2, 1]",17,13,"[3, 3, 3]",True,-
367,"[1, 0, 1]","[0, 0, 0]","[0, 1, 0]",6,24,"[3, 3, 3]",True,-
368,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[4, 4, 4]",True,-
369,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",15,15,"[1, 1, 1]",True,-
370,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[4, 4, 4]",True,-
371,"[1, 0, 0]","[0, 0, 0]","[3, 3, 2]",17,13,"[4, 4, 4]",True,-
372,"[0, 0, 1]","[0, 0, 0]","[3, 2, 3]",15,15,"[4, 4, 4]",True,-
373,"[1, 0, 0]","[0, 0, 0]","[2, 3, 3]",17,13,"[2, 2, 2]",True,-
374,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[5, 5, 5]",True,-
375,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",10,20,"[3, 3, 3]",True,-
376,"[0, 1, 0]","[0, 0, 0]","[2, 1, 1]",14,16,"[2, 2, 2]",True,-
377,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[2, 2, 2]",True,-
378,"[0, 1, 0]","[0, 0, 0]","[2, 3, 3]",20,10,"[4, 4, 4]",True,-
379,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
380,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
381,"[0, 1, 1]","[0, 0, 0]","[1, 2, 1]",14,16,"[3, 3, 3]",True,-
382,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",16,14,"[1, 1, 1]",True,-
383,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
384,"[0, 0, 0]","[0, 0, 0]","[2, 2, 1]",15,15,"[3, 3, 3]",True,-
385,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",16,14,"[2, 2, 2]",True,-
386,"[1, 0, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[4, 4, 4]",True,-
387,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",11,19,"[4, 4, 4]",True,-
388,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
389,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
390,"[1, 0, 0]","[0, 0, 0]","[2, 2, 3]",21,9,"[5, 5, 5]",True,-
391,"[1, 0, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[3, 3, 3]",True,-
392,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[3, 3, 3]",True,-
393,"[1, 0, 0]","[0, 0, 0]","[2, 1, 1]",13,17,"[5, 5, 5]",True,-
394,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[1, 1, 1]",True,-
395,"[0, 1, 1]","[0, 0, 0]","[3, 2, 3]",13,17,"[2, 2, 2]",True,-
396,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
397,"[1, 1, 0]","[0, 0, 0]","[2, 2, 3]",13,17,"[4, 4, 4]",True,-
398,"[0, 1, 1]","[0, 0, 0]","[1, 2, 1]",16,14,"[4, 4, 4]",True,-
399,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",12,18,"[1, 1, 1]",True,-
400,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
401,"[0, 0, 0]","[0, 0, 0]","[2, 1, 1]",14,16,"[4, 4, 4]",True,-
402,"[0, 1, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[3, 3, 3]",True,-
403,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
404,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
405,"[0, 0, 0]","[0, 0, 0]","[1, 1, 2]",12,18,"[5, 5, 5]",True,-
406,"[1, 1, 0]","[0, 0, 0]","[3, 3, 3]",20,10,"[1, 1, 1]",True,-
407,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",14,16,"[3, 3, 3]",True,-
408,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[4, 4, 4]",True,-
409,"[1, 1, 1]","[0, 0, 0]","[2, 2, 2]",17,13,"[5, 5, 5]",True,-
410,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",19,11,"[4, 4, 4]",True,-
411,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",11,19,"[5, 5, 5]",True,-
412,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",11,19,"[5, 5, 5]",True,-
413,"[1, 0, 0]","[0, 0, 0]","[3, 2, 2]",17,13,"[5, 5, 5]",True,-
414,"[0, 1, 0]","[0, 0, 0]","[3, 2, 3]",13,17,"[4, 4, 4]",True,-
415,"[0, 0, 0]","[0, 0, 0]","[2, 3, 3]",16,14,"[1, 1, 1]",True,-
416,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[1, 1, 1]",True,-
417,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",17,13,"[4, 4, 4]",True,-
418,"[0, 0, 0]","[0, 0, 0]","[2, 2, 3]",17,13,"[5, 5, 5]",True,-
419,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[2, 2, 2]",True,-
420,"[1, 0, 0]","[0, 0, 0]","[1, 1, 1]",12,18,"[3, 3, 3]",True,-
421,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[3, 3, 3]",True,-
422,"[1, 1, 1]","[0, 0, 0]","[3, 2, 3]",16,14,"[4, 4, 4]",True,-
423,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
424,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[3, 3, 3]",True,-
425,"[0, 1, 0]","[0, 0, 0]","[3, 2, 3]",13,17,"[4, 4, 4]",True,-
426,"[0, 1, 0]","[0, 0, 0]","[1, 1, 2]",12,18,"[5, 5, 5]",True,-
427,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",16,14,"[5, 5, 5]",True,-
428,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",11,19,"[4, 4, 4]",True,-
429,"[1, 0, 1]","[0, 0, 0]","[3, 2, 2]",17,13,"[4, 4, 4]",True,-
430,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",14,16,"[2, 2, 2]",True,-
431,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",12,18,"[5, 5, 5]",True,-
432,"[1, 0, 1]","[0, 0, 0]","[2, 2, 3]",13,17,"[3, 3, 3]",True,-
433,"[1, 1, 0]","[0, 0, 0]","[1, 1, 1]",14,16,"[3, 3, 3]",True,-
434,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",20,10,"[3, 3, 3]",True,-
435,"[0, 1, 0]","[0, 0, 0]","[3, 2, 2]",20,10,"[5, 5, 5]",True,-
436,"[1, 0, 0]","[0, 0, 0]","[2, 1, 1]",11,19,"[5, 5, 5]",True,-
437,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",14,16,"[2, 2, 2]",True,-
438,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
439,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",15,15,"[3, 3, 3]",True,-
440,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
441,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
442,"[1, 1, 0]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
443,"[0, 0, 1]","[0, 0, 0]","[2, 2, 3]",20,10,"[2, 2, 2]",True,-
444,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",13,17,"[4, 4, 4]",True,-
445,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
446,"[1, 1, 1]","[1, 0, 1]","[2, 1, 2]",16,14,"[2, 2, 2]",False,Agreement
447,"[0, 1, 0]","[0, 0, 0]","[3, 3, 2]",16,14,"[5, 5, 5]",True,-
448,"[1, 1, 0]","[0, 0, 0]","[2, 2, 1]",14,16,"[2, 2, 2]",True,-
449,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[3, 3, 3]",True,-
450,"[0, 0, 1]","[0, 0, 0]","[1, 1, 2]",12,18,"[5, 5, 5]",True,-
451,"[0, 1, 0]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
452,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",15,15,"[3, 3, 3]",True,-
453,"[1, 0, 0]","[0, 0, 0]","[3, 2, 2]",16,14,"[2, 2, 2]",True,-
454,"[1, 1, 1]","[0, 0, 0]","[1, 1, 2]",11,19,"[4, 4, 4]",True,-
455,"[0, 1, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[2, 2, 2]",True,-
456,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
457,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",15,15,"[2, 2, 2]",True,-
458,"[0, 0, 1]","[0, 0, 0]","[2, 2, 3]",17,13,"[2, 2, 2]",True,-
459,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
460,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",11,19,"[5, 5, 5]",True,-
461,"[1, 1, 1]","[1, 1, 1]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
462,"[1, 1, 1]","[0, 0, 0]","[1, 1, 1]",11,19,"[5, 5, 5]",True,-
463,"[1, 1, 1]","[0, 0, 0]","[2, 1, 2]",15,15,"[4, 4, 4]",True,-
464,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",15,15,"[5, 5, 5]",True,-
465,"[0, 0, 0]","[0, 0, 0]","[0, 1, 1]",7,23,"[1, 1, 1]",True,-
466,"[1, 1, 0]","[0, 0, 0]","[2, 1, 1]",14,16,"[2, 2, 2]",True,-
467,"[0, 1, 1]","[0, 0, 0]","[3, 2, 3]",18,12,"[5, 5, 5]",True,-
468,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[2, 2, 2]",True,-
469,"[0, 1, 0]","[0, 0, 0]","[2, 2, 3]",22,8,"[3, 3, 3]",True,-
470,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",14,16,"[5, 5, 5]",True,-
471,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",12,18,"[4, 4, 4]",True,-
472,"[0, 1, 1]","[0, 0, 0]","[3, 3, 3]",18,12,"[2, 2, 2]",True,-
473,"[0, 0, 1]","[0, 0, 0]","[3, 2, 2]",13,17,"[4, 4, 4]",True,-
474,"[0, 1, 1]","[0, 0, 0]","[2, 2, 3]",17,13,"[4, 4, 4]",True,-
475,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",16,14,"[2, 2, 2]",False,Agreement
476,"[0, 0, 1]","[0, 0, 0]","[2, 2, 3]",16,14,"[3, 3, 3]",True,-
477,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",21,9,"[5, 5, 5]",True,-
478,"[1, 1, 1]","[1, 1, 1]","[2, 3, 3]",16,14,"[2, 2, 2]",True,-
479,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[3, 3, 3]",True,-
480,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",13,17,"[3, 3, 3]",True,-
481,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
482,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[4, 4, 4]",True,-
483,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",15,15,"[1, 1, 1]",True,-
484,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",12,18,"[5, 5, 5]",True,-
485,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
486,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",18,12,"[1, 1, 1]",True,-
487,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",17,13,"[1, 1, 1]",True,-
488,"[1, 0, 1]","[0, 0, 0]","[2, 1, 1]",13,17,"[1, 1, 1]",True,-
489,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
490,"[1, 0, 0]","[0, 0, 0]","[1, 2, 2]",10,20,"[1, 1, 1]",True,-
491,"[1, 1, 1]","[1, 1, 1]","[2, 3, 2]",14,16,"[2, 2, 2]",True,-
492,"[0, 1, 1]","[0, 0, 0]","[2, 3, 3]",17,13,"[5, 5, 5]",True,-
493,"[0, 0, 0]","[0, 0, 0]","[0, 0, 1]",14,16,"[5, 5, 5]",True,-
494,"[0, 0, 0]","[0, 0, 0]","[2, 1, 2]",12,18,"[5, 5, 5]",True,-
495,"[1, 1, 0]","[0, 0, 0]","[1, 2, 2]",13,17,"[5, 5, 5]",True,-
496,"[1, 1, 1]","[0, 1, 1]","[1, 2, 2]",15,15,"[2, 2, 2]",False,Agreement
497,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",16,14,"[3, 3, 3]",True,-
498,"[0, 0, 0]","[0, 0, 0]","[3, 3, 3]",20,10,"[4, 4, 4]",True,-
499,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",23,7,"[2, 2, 2]",True,-
500,"[0, 0, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[2, 2, 2]",True,-
501,"[1, 1, 1]","[0, 0, 0]","[3, 3, 3]",17,13,"[4, 4, 4]",True,-
502,"[0, 0, 0]","[0, 0, 0]","[1, 0, 1]",14,16,"[5, 5, 5]",True,-
503,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
504,"[0, 1, 0]","[0, 0, 0]","[1, 2, 2]",14,16,"[1, 1, 1]",True,-
505,"[0, 1, 0]","[0, 0, 0]","[2, 2, 3]",14,16,"[3, 3, 3]",True,-
506,"[0, 0, 0]","[0, 0, 0]","[1, 2, 1]",14,16,"[2, 2, 2]",True,-
507,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
508,"[1, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[5, 5, 5]",True,-
509,"[0, 1, 1]","[0, 0, 0]","[2, 2, 1]",14,16,"[5, 5, 5]",True,-
510,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",13,17,"[5, 5, 5]",True,-
511,"[1, 0, 0]","[0, 0, 0]","[2, 1, 1]",13,17,"[2, 2, 2]",True,-
512,"[0, 0, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[4, 4, 4]",True,-
513,"[1, 0, 0]","[0, 0, 0]","[2, 3, 2]",13,17,"[5, 5, 5]",True,-
514,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",17,13,"[2, 2, 2]",True,-
515,"[1, 0, 1]","[0, 0, 0]","[3, 2, 2]",14,16,"[5, 5, 5]",True,-
516,"[0, 0, 0]","[0, 0, 0]","[2, 2, 2]",16,14,"[3, 3, 3]",True,-
517,"[1, 1, 1]","[1, 1, 1]","[3, 2, 3]",21,9,"[2, 2, 2]",True,-
518,"[1, 1, 0]","[0, 0, 0]","[1, 1, 2]",15,15,"[4, 4, 4]",True,-
519,"[0, 0, 1]","[0, 0, 0]","[2, 1, 2]",11,19,"[4, 4, 4]",True,-
520,"[1, 0, 1]","[0, 0, 0]","[1, 1, 1]",10,20,"[4, 4, 4]",True,-
521,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[3, 3, 3]",True,-
522,"[0, 1, 1]","[0, 0, 0]","[2, 3, 2]",18,12,"[3, 3, 3]",True,-
523,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",16,14,"[2, 2, 2]",True,-
524,"[0, 0, 0]","[0, 0, 0]","[3, 3, 3]",20,10,"[4, 4, 4]",True,-
525,"[1, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[2, 2, 2]",True,-
526,"[0, 1, 0]","[0, 0, 0]","[2, 2, 2]",13,17,"[1, 1, 1]",True,-
527,"[0, 1, 1]","[0, 0, 0]","[2, 2, 2]",14,16,"[4, 4, 4]",True,-
528,"[1, 1, 0]","[0, 0, 0]","[2, 3, 2]",19,11,"[1, 1, 1]",True,-
529,"[1, 0, 1]","[0, 0, 0]","[2, 2, 3]",16,14,"[4, 4, 4]",True,-
530,"[1, 0, 1]","[0, 0, 0]","[2, 2, 2]",18,12,"[4, 4, 4]",True,-
531,"[1, 0, 1]","[0, 0, 0]","[1, 2, 2]",13,17,"[4, 4, 4]",True,-
532,"[1, 1, 0]","[0, 0, 0]","[3, 2, 2]",18,12,"[4, 4, 4]",True,-
533,"[0, 1, 1]","[0, 0, 0]","[1, 1, 2]",15,15,"[2, 2, 2]",True,-
534,"[1, 0, 1]","[0, 0, 0]","[1, 2, 1]",12,18,"[3, 3, 3]",True,-
